,Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
3144,2023-01-20 15:33:27.000,Content Creators,YOUTUBE,N/A ,341,14,Video
3145,2023-01-20 15:33:23.000,Content Creators,YOUTUBE,N/A ,2256,80,Video
3146,2023-01-20 15:33:19.000,Content Creators,YOUTUBE,N/A ,389,16,Video
3147,2023-01-19 17:30:30.612,DOTA2,TWITTER,N/A ,2529,334,Photo
3148,2023-01-19 17:30:01.000,General ,FBPAGE,N/A ,16066,1447,Photo
3149,2023-01-19 17:30:01.000,General ,FBPAGE,N/A ,16066,1447,Photo
3150,2023-01-19 17:30:01.000,General ,FBPAGE,N/A ,32131,2892,Photo
3151,2023-01-19 17:20:04.373,DOTA2,TWITTER,N/A ,499,5,Text
3152,2023-01-19 17:12:11.004,DOTA2,TWITTER,N/A ,5825,503,Photo
3153,2023-01-19 17:12:08.000,General ,FBPAGE,N/A ,54064,19836,Photo
3154,2023-01-19 17:09:43.890,DOTA2,TWITTER,N/A ,2609,123,Text
3155,2023-01-19 17:03:30.000,General ,INSTAGRAM,N/A ,6162,0,Photo
3156,2023-01-19 17:02:37.000,General ,FBPAGE,N/A ,50656,12539,Photo
3157,2023-01-19 17:02:29.000,General ,FBPAGE,Community Engagement ,26131,1719,Photo
3158,2023-01-19 17:01:48.421,DOTA2,TWITTER,N/A ,5688,441,Photo
3159,2023-01-19 16:58:10.222,DOTA2,TWITTER,N/A ,4421,813,Video
3160,2023-01-19 16:56:33.000,General ,FBPAGE,N/A ,41106,11339,Video
3161,2023-01-19 16:07:55.907,General ,TWITTER,N/A ,3355,49,Text
3162,2023-01-19 15:53:57.000,General ,FBPAGE,N/A ,34311,3844,Text
3163,2023-01-19 15:53:43.874,DOTA2,TWITTER,N/A ,2254,104,Text
3164,2023-01-19 15:50:18.000,General ,FBPAGE,N/A ,50391,20177,Photo
3165,2023-01-19 15:49:13.067,DOTA2,TWITTER,N/A ,5392,1369,Photo
3166,2023-01-19 15:40:48.426,CSGO,TWITTER,Community Engagement ,14420,835,Photo
3167,2023-01-19 15:19:39.000,General ,FBPAGE,N/A ,35546,4192,Text
3168,2023-01-19 15:19:22.974,DOTA2,TWITTER,N/A ,2505,108,Text
3169,2023-01-19 14:47:36.189,DOTA2,TWITTER,N/A ,535,15,Text
3170,2023-01-19 14:41:41.000,General ,FBPAGE,N/A ,29562,4153,Text
3171,2023-01-19 14:41:26.329,DOTA2,TWITTER,N/A ,2647,155,Text
3172,2023-01-19 14:39:36.000,General ,FBPAGE,Community Engagement ,51020,12408,Photo
3173,2023-01-19 14:38:27.000,General ,FBPAGE,N/A ,0,0,Text
3174,2023-01-19 14:36:57.739,DOTA2,TWITTER,N/A ,1518,113,Photo
3175,2023-01-19 14:36:46.000,General ,FBPAGE,N/A ,43290,19652,Photo
3176,2023-01-19 14:34:36.000,General ,FBPAGE,N/A ,39364,8207,Video
3177,2023-01-19 14:33:23.095,DOTA2,TWITTER,N/A ,1205,170,Video
3178,2023-01-19 14:25:33.000,General ,FBPAGE,N/A ,35794,20721,Photo
3179,2023-01-19 14:24:21.824,DOTA2,TWITTER,N/A ,1238,115,Photo
3180,2023-01-19 14:24:03.000,General ,FBPAGE,Community Engagement ,30869,2775,Photo
3181,2023-01-19 13:56:11.884,DOTA2,TWITTER,N/A ,1250,77,Photo
3182,2023-01-19 13:51:11.000,General ,FBPAGE,N/A ,24479,3487,Photo
3183,2023-01-19 13:38:45.000,General ,FBPAGE,N/A ,0,0,Link
3184,2023-01-19 13:38:03.216,DOTA2,TWITTER,N/A ,1696,103,Photo
3185,2023-01-19 13:38:00.000,General ,FBPAGE,N/A ,42489,6597,Photo
3186,2023-01-19 13:37:52.000,General ,FBPAGE,Community Engagement ,12150,445,Photo
3187,2023-01-19 13:37:44.000,General ,INSTAGRAM,N/A ,5951,0,Photo
3188,2023-01-19 12:30:02.186,General ,TWITTER,Evil Exhibited ,449052,7882,Photo
3189,2023-01-19 11:20:52.834,General ,TWITTER,N/A ,486,32,Text
3190,2023-01-19 10:09:05.974,General ,INSTAGRAM,N/A ,0,0,Photo
3191,2023-01-19 10:09:02.357,General ,INSTAGRAM,N/A ,0,0,Photo
3192,2023-01-19 10:09:02.198,General ,INSTAGRAM,N/A ,0,0,Photo
3193,2023-01-19 10:09:00.000,General ,INSTAGRAM,N/A ,5560,0,Photo
3194,2023-01-19 10:08:58.131,General ,INSTAGRAM,N/A ,0,0,Photo
3195,2023-01-19 10:08:56.000,General ,INSTAGRAM,N/A ,5702,0,Photo
3196,2023-01-19 10:08:54.000,General ,INSTAGRAM,N/A ,5796,0,Photo
3197,2023-01-19 10:08:51.000,General ,INSTAGRAM,N/A ,5971,0,Photo
3198,2023-01-19 09:55:49.060,General ,TWITTER,N/A ,0,0,Photo
3199,2023-01-19 09:40:06.862,CSGO,TWITTER,N/A ,28358,2295,Photo
3200,2023-01-19 09:38:57.000,General ,INSTAGRAM,N/A ,6157,0,Photo
3201,2023-01-19 09:38:54.551,CSGO,TWITTER,N/A ,34775,1883,Photo
3202,2023-01-19 09:30:08.761,CSGO,TWITTER,N/A ,7792,1258,Video
3203,2023-01-19 08:38:35.000,General ,FBPAGE,N/A ,0,0,Photo
3204,2023-01-19 08:38:02.000,General ,FBPAGE,N/A ,52862,10412,Photo
3205,2023-01-19 08:37:54.878,DOTA2,TWITTER,N/A ,1114,63,Photo
3206,2023-01-19 08:37:54.291,DOTA2,TWITTER,N/A ,5464,365,Photo
3207,2023-01-19 08:19:10.546,CSGO,TWITTER,N/A ,10114,1191,Video
3208,2023-01-19 08:15:25.000,General ,INSTAGRAM,N/A ,6301,0,Photo
3209,2023-01-19 08:13:31.364,CSGO,TWITTER,N/A ,4270,138,Photo
3210,2023-01-19 08:08:00.763,CSGO,TWITTER,N/A ,8987,1228,Video
3211,2023-01-19 07:38:46.611,CSGO,TWITTER,N/A ,5352,701,Video
3212,2023-01-19 07:18:12.001,CSGO,TWITTER,N/A ,1305,15,Text
3213,2023-01-19 07:17:43.044,CSGO,TWITTER,N/A ,7649,768,Video
3214,2023-01-19 06:58:21.000,General ,INSTAGRAM,N/A ,6656,0,Photo
3215,2023-01-19 06:57:20.287,CSGO,TWITTER,N/A ,1983,63,Photo
3216,2023-01-19 06:02:34.000,General ,FBPAGE,N/A ,5,44,Photo
3217,2023-01-19 06:02:28.000,General ,FBPAGE,N/A ,40,23,Photo
3218,2023-01-19 06:02:22.000,General ,FBPAGE,N/A ,0,0,Album
3219,2023-01-19 06:02:22.000,General ,FBPAGE,N/A ,0,0,Album
3220,2023-01-19 06:02:22.000,General ,FBPAGE,N/A ,0,0,Album
3221,2023-01-19 06:02:22.000,General ,FBPAGE,N/A ,20,8,Album
3222,2023-01-19 06:00:54.409,CSGO,TWITTER,Community Engagement ,6161,162,Photo
3223,2023-01-19 06:00:47.000,General ,INSTAGRAM,N/A ,8024,0,Photo
3224,2023-01-18 15:58:15.839,CSGO,TWITTER,N/A ,0,0,Photo
3225,2023-01-18 14:06:06.142,CSGO,TWITTER,N/A ,32891,3719,Video
3226,2023-01-18 10:58:58.000,General ,FBPAGE,N/A ,33842,10296,Video
3227,2023-01-18 10:58:42.218,DOTA2,TWITTER,N/A ,10312,824,Video
3228,2023-01-17 17:42:10.680,General ,TWITTER,N/A ,0,0,Text
3229,2023-01-17 17:25:02.000,General ,FBPAGE,N/A ,47757,13729,Photo
3230,2023-01-17 17:24:47.932,DOTA2,TWITTER,N/A ,7022,578,Photo
3231,2023-01-17 17:21:26.000,General ,INSTAGRAM,N/A ,8375,0,Photo
3232,2023-01-17 17:20:38.000,General ,FBPAGE,Community Engagement ,19780,2183,Photo
3233,2023-01-17 17:18:10.530,DOTA2,TWITTER,N/A ,4091,335,Photo
3234,2023-01-17 17:18:02.000,General ,FBPAGE,N/A ,50365,11250,Photo
3235,2023-01-17 17:13:50.000,General ,FBPAGE,N/A ,186100,30082,Video
3236,2023-01-17 17:13:30.994,DOTA2,TWITTER,N/A ,7987,909,Video
3237,2023-01-17 17:09:12.000,General ,FBPAGE,N/A ,0,0,Text
3238,2023-01-17 17:08:45.000,General ,FBPAGE,N/A ,0,0,Text
3239,2023-01-17 16:57:04.000,General ,FBPAGE,N/A ,28273,5795,Video
3240,2023-01-17 16:56:28.293,DOTA2,TWITTER,N/A ,1670,276,Video
3241,2023-01-17 16:29:43.755,DOTA2,TWITTER,N/A ,2121,325,Video
3242,2023-01-17 16:28:31.000,General ,FBPAGE,N/A ,66029,9579,Video
3243,2023-01-17 16:19:58.637,DOTA2,TWITTER,N/A ,1439,74,Text
3244,2023-01-17 16:18:16.000,General ,FBPAGE,N/A ,18212,2763,Video
3245,2023-01-17 16:17:47.561,DOTA2,TWITTER,N/A ,4164,298,Video
3246,2023-01-17 16:10:05.000,General ,FBPAGE,N/A ,0,0,Text
3247,2023-01-17 16:08:14.000,General ,FBPAGE,N/A ,37281,7025,Photo
3248,2023-01-17 16:06:47.936,DOTA2,TWITTER,N/A ,4598,181,Photo
3249,2023-01-17 16:02:27.000,General ,FBPAGE,N/A ,34889,7422,Text
3250,2023-01-17 16:02:11.249,DOTA2,TWITTER,N/A ,2536,139,Text
3251,2023-01-17 15:38:32.000,General ,FBPAGE,Community Engagement ,8623,592,Photo
3252,2023-01-17 15:29:03.000,General ,INSTAGRAM,N/A ,10232,0,Photo
3253,2023-01-17 15:28:18.000,General ,FBPAGE,N/A ,0,0,Link
3254,2023-01-17 15:27:51.000,General ,FBPAGE,N/A ,32342,3744,Photo
3255,2023-01-17 15:27:44.032,DOTA2,TWITTER,N/A ,8755,402,Photo
3256,2023-01-17 15:15:46.527,CSGO,TWITTER,N/A ,322,5,Text
3257,2023-01-17 15:00:01.472,CSGO,TWITTER,Community Engagement ,82237,1505,Photo
3258,2023-01-17 14:01:50.815,General ,TWITTER,N/A ,557,38,Video
3259,2023-01-17 14:00:07.779,General ,TWITTER,Community Engagement ,28884,1102,Photo
3260,2023-01-17 12:00:05.614,General,LINKEDIN_COMPANY,N/A ,5270,121,Photo
3261,2023-01-17 12:00:05.316,General ,TWITTER,N/A ,34946,920,Photo
3262,2023-01-17 11:45:41.798,DOTA2,TWITTER,N/A ,967,25,Video
3263,2023-01-17 11:42:31.629,DOTA2,TWITTER,N/A ,1267,50,Text
3264,2023-01-17 11:28:55.000,General ,FBPAGE,N/A ,0,0,Text
3265,2023-01-17 11:27:20.000,General ,FBPAGE,N/A ,0,0,Text
3266,2023-01-17 11:26:13.000,General ,FBPAGE,N/A ,0,0,Text
3267,2023-01-17 11:25:48.000,General ,FBPAGE,N/A ,0,0,Text
3268,2023-01-17 11:22:13.109,General ,TWITTER,N/A ,6896,311,Video
3269,2023-01-17 10:27:46.000,General ,FBPAGE,N/A ,0,0,Text
3270,2023-01-17 10:04:17.245,CSGO,TWITTER,N/A ,0,0,Video
3271,2023-01-17 10:00:37.000,General ,FBPAGE,N/A ,28557,5986,Video
3272,2023-01-17 10:00:35.517,General ,TWITTER,Community Engagement ,153426,2707,Video
3273,2023-01-17 10:00:30.000,General ,FBPAGE,Community Engagement ,47822,1367,Video
3274,2023-01-17 10:00:11.678,DOTA2,TWITTER,N/A ,10818,739,Video
3275,2023-01-17 10:00:08.000,General ,INSTAGRAM,N/A ,29426,1156,Video
3276,2023-01-17 09:14:13.000,General ,FBPAGE,N/A ,0,0,Photo
3277,2023-01-17 09:14:13.000,General ,FBPAGE,N/A ,0,0,Photo
3278,2023-01-17 09:13:22.976,DOTA2,TWITTER,N/A ,1257,102,Photo
3279,2023-01-17 09:13:22.288,DOTA2,TWITTER,N/A ,2459,154,Photo
3280,2023-01-17 09:13:10.000,General ,FBPAGE,N/A ,50700,7510,Photo
3281,2023-01-16 10:45:29.000,General ,FBPAGE,N/A ,0,0,Text
3282,2023-01-16 10:04:54.000,General ,FBPAGE,N/A ,40906,7083,Photo
3283,2023-01-16 10:02:54.641,DOTA2,TWITTER,N/A ,3030,257,Photo
3284,2023-01-16 09:00:32.031,General ,TWITTER,N/A ,22325,57,Link
3285,2023-01-15 09:00:02.033,CSGO,TWITTER,Community Engagement ,204908,5013,Photo
3286,2023-01-14 10:00:30.881,DOTA2,TWITTER,N/A ,5680,477,Photo
3287,2023-01-13 15:05:07.202,General ,INSTAGRAM,N/A ,0,0,Photo
3288,2023-01-13 15:05:07.048,General ,INSTAGRAM,N/A ,0,0,Photo
3289,2023-01-13 15:05:07.017,General ,INSTAGRAM,N/A ,0,0,Photo
3290,2023-01-13 15:04:46.000,General ,INSTAGRAM,N/A ,5355,0,Video
3291,2023-01-13 15:00:42.715,General ,TWITTER,N/A ,15447,133,Text
3292,2023-01-13 15:00:08.310,General ,TWITTER,N/A ,27952,1382,Video
3293,2023-01-13 12:44:48.805,General ,INSTAGRAM,N/A ,0,0,Photo
3294,2023-01-13 12:44:48.777,General ,INSTAGRAM,N/A ,0,0,Photo
3295,2023-01-13 12:44:42.000,General ,INSTAGRAM,N/A ,5022,0,Photo
3296,2023-01-13 12:44:18.695,General ,INSTAGRAM,N/A ,0,0,Photo
3297,2023-01-13 12:44:18.685,General ,INSTAGRAM,N/A ,0,0,Photo
3298,2023-01-13 12:44:02.000,General ,INSTAGRAM,N/A ,5182,0,Video
3299,2023-01-13 12:42:34.487,General ,INSTAGRAM,N/A ,0,0,Photo
3300,2023-01-13 12:42:16.000,General ,INSTAGRAM,N/A ,5382,0,Video
3301,2023-01-13 12:42:01.155,General ,INSTAGRAM,N/A ,0,0,Photo
3302,2023-01-13 12:42:01.150,General ,INSTAGRAM,N/A ,0,0,Photo
3303,2023-01-13 12:41:50.000,General ,INSTAGRAM,N/A ,6149,0,Photo
3304,2023-01-13 12:37:36.129,General ,TWITTER,N/A ,2560,105,Photo
3305,2023-01-13 12:33:46.723,General ,TWITTER,N/A ,2682,124,Photo
3306,2023-01-13 12:32:07.876,General ,TWITTER,N/A ,32512,1311,Photo
3307,2023-01-12 13:46:17.445,General ,TWITTER,N/A ,19049,239,Photo
3308,2023-01-12 12:52:12.000,General ,FBPAGE,N/A ,0,0,Text
3309,2023-01-12 12:52:07.796,General ,TWITTER,N/A ,2760,58,Text
3310,2023-01-12 12:00:39.000,General ,FBPAGE,N/A ,0,0,Text
3311,2023-01-12 11:57:44.573,DOTA2,TWITTER,N/A ,521,3,Text
3312,2023-01-12 11:53:45.000,General ,FBPAGE,N/A ,0,0,Text
3313,2023-01-12 11:51:49.067,DOTA2,TWITTER,N/A ,424,16,Text
3314,2023-01-12 11:49:18.445,DOTA2,TWITTER,N/A ,0,0,Video
3315,2023-01-12 11:48:01.000,General ,FBPAGE,N/A ,136126,23543,Photo
3316,2023-01-12 11:47:35.801,DOTA2,TWITTER,N/A ,8840,469,Photo
3317,2023-01-12 11:47:04.000,General ,INSTAGRAM,N/A ,8746,0,Photo
3318,2023-01-12 11:45:35.000,General ,FBPAGE,Community Engagement ,45130,6516,Photo
3319,2023-01-12 11:43:31.754,DOTA2,TWITTER,N/A ,2121,133,Text
3320,2023-01-12 11:42:50.589,DOTA2,TWITTER,N/A ,347,6,Text
3321,2023-01-12 11:38:52.000,General ,FBPAGE,N/A ,59714,16537,Photo
3322,2023-01-12 11:37:40.426,DOTA2,TWITTER,N/A ,15140,796,Photo
3323,2023-01-12 11:37:27.296,DOTA2,TWITTER,N/A ,7163,504,Text
3324,2023-01-12 11:24:13.000,General ,FBPAGE,N/A ,58427,20122,Video
3325,2023-01-12 11:22:23.252,DOTA2,TWITTER,N/A ,7011,1623,Video
3326,2023-01-12 11:08:07.000,General ,FBPAGE,N/A ,81877,7535,Photo
3327,2023-01-12 11:05:43.295,DOTA2,TWITTER,N/A ,1850,109,Photo
3328,2023-01-12 11:00:02.584,CSGO,TWITTER,Community Engagement ,78009,2387,Photo
3329,2023-01-12 10:31:34.000,General ,FBPAGE,N/A ,0,0,Text
3330,2023-01-12 10:30:36.000,General ,FBPAGE,N/A ,0,0,Text
3331,2023-01-12 10:23:23.000,General ,FBPAGE,N/A ,116385,25574,Photo
3332,2023-01-12 10:22:22.715,DOTA2,TWITTER,N/A ,7974,655,Photo
3333,2023-01-12 10:18:43.763,DOTA2,TWITTER,N/A ,3491,218,Text
3334,2023-01-12 10:18:35.000,General ,FBPAGE,N/A ,43776,6408,Text
3335,2023-01-12 10:10:39.676,General ,TWITTER,N/A ,5663,132,Text
3336,2023-01-12 09:59:22.032,DOTA2,TWITTER,N/A ,4071,476,Video
3337,2023-01-12 09:57:29.000,General ,FBPAGE,N/A ,36117,9189,Video
3338,2023-01-12 09:38:30.000,General ,FBPAGE,N/A ,84053,27231,Photo
3339,2023-01-12 09:37:55.167,DOTA2,TWITTER,N/A ,12651,1792,Photo
3340,2023-01-12 09:36:45.000,General ,INSTAGRAM,N/A ,10350,0,Photo
3341,2023-01-12 09:35:49.000,General ,FBPAGE,Community Engagement ,38969,3346,Photo
3342,2023-01-12 09:33:35.000,General ,FBPAGE,N/A ,0,0,Link
3343,2023-01-12 09:33:01.000,General ,FBPAGE,N/A ,40002,6905,Photo
3344,2023-01-12 09:32:51.818,DOTA2,TWITTER,N/A ,5147,207,Photo
3345,2023-01-12 09:23:30.099,General,LINKEDIN_COMPANY,N/A ,1176,0,Text
3346,2023-01-12 09:14:08.879,DOTA2,TWITTER,N/A ,725,46,Text
3347,2023-01-12 08:36:48.942,DOTA2,TWITTER,N/A ,170,0,Text
3348,2023-01-12 08:21:35.948,DOTA2,TWITTER,N/A ,417,13,Text
3349,2023-01-12 07:11:47.991,DOTA2,TWITTER,N/A ,1663,101,Text
3350,2023-01-12 07:11:03.000,General ,FBPAGE,N/A ,0,0,Text
3351,2023-01-12 07:07:29.573,DOTA2,TWITTER,N/A ,425,15,Text
3352,2023-01-12 07:00:03.626,DOTA2,TWITTER,N/A ,8770,847,Photo
3353,2023-01-12 07:00:00.000,General ,FBPAGE,N/A ,73045,30005,Photo
3354,2023-01-12 06:48:17.133,DOTA2,TWITTER,N/A ,681,98,Photo
3355,2023-01-11 20:48:26.805,DOTA2,TWITTER,N/A ,3430,322,Video
3356,2023-01-11 19:19:44.000,General ,FBPAGE,N/A ,0,0,Text
3357,2023-01-11 19:19:25.000,General ,FBPAGE,N/A ,0,0,Text
3358,2023-01-11 15:00:32.843,DOTA2,TWITTER,N/A ,7835,808,Video
3359,2023-01-11 15:00:00.000,General ,FBPAGE,N/A ,50514,14223,Video
3360,2023-01-11 13:00:07.552,General ,TWITTER,Community Engagement ,17703,202,Photo
3361,2023-01-11 11:07:03.341,DOTA2,TWITTER,N/A ,109,5,Photo
3362,2023-01-11 10:45:24.313,DOTA2,TWITTER,N/A ,1525,75,Text
3363,2023-01-11 10:44:17.580,DOTA2,TWITTER,N/A ,429,22,Text
3364,2023-01-11 10:38:43.000,General ,FBPAGE,N/A ,0,0,Text
3365,2023-01-11 10:38:32.014,DOTA2,TWITTER,N/A ,1656,70,Text
3366,2023-01-11 10:00:59.000,General ,FBPAGE,N/A ,84782,14259,Photo
3367,2023-01-11 10:00:04.075,DOTA2,TWITTER,N/A ,19008,820,Photo
3368,2023-01-11 09:10:05.548,General,LINKEDIN_COMPANY,N/A ,1420,7,Text
3369,2023-01-10 17:55:25.214,General ,TWITTER,N/A ,3071,54,Text
3370,2023-01-10 17:01:49.000,General ,FBPAGE,N/A ,0,0,Text
3371,2023-01-10 15:28:05.875,General ,TWITTER,N/A ,1369,26,Text
3372,2023-01-10 15:03:13.184,General ,TWITTER,N/A ,810,31,Text
3373,2023-01-10 14:41:49.565,General ,TWITTER,N/A ,316,23,Link
3374,2023-01-10 14:34:44.000,General ,FBPAGE,N/A ,0,0,Text
3375,2023-01-10 14:32:00.000,General ,FBPAGE,N/A ,753227,95062,Video
3376,2023-01-10 14:31:11.944,DOTA2,TWITTER,N/A ,22013,4465,Video
3377,2023-01-10 14:07:31.155,General ,TWITTER,Community Engagement ,24756,1172,Video
3378,2023-01-10 14:02:12.000,General ,INSTAGRAM,N/A ,4744,0,Video
3379,2023-01-10 13:59:33.000,General ,INSTAGRAM,N/A ,5052,0,Video
3380,2023-01-10 13:57:43.310,General ,TWITTER,N/A ,26563,1320,Video
3381,2023-01-10 13:47:00.977,General ,TWITTER,N/A ,37774,1098,Photo
3382,2023-01-10 13:35:52.469,General ,TWITTER,N/A ,2443,25,Text
3383,2023-01-10 13:34:52.816,General ,TWITTER,Community Engagement ,26648,197,Text
3384,2023-01-10 13:05:59.323,General ,TWITTER,N/A ,977,13,Text
3385,2023-01-10 12:55:52.920,General ,INSTAGRAM,N/A ,0,0,Photo
3386,2023-01-10 12:55:52.904,General ,INSTAGRAM,N/A ,0,0,Photo
3387,2023-01-10 12:55:52.901,General ,INSTAGRAM,N/A ,0,0,Photo
3388,2023-01-10 12:54:54.115,General ,TWITTER,Community Engagement ,19801,648,Video
3389,2023-01-10 12:49:28.000,General ,INSTAGRAM,N/A ,5224,0,Video
3390,2023-01-10 12:33:47.138,DOTA2,TWITTER,N/A ,2801,184,Video
3391,2023-01-10 11:53:31.893,General ,TWITTER,Community Engagement ,17670,177,Photo
3392,2023-01-10 11:35:59.970,General ,TWITTER,N/A ,603,9,Text
3393,2023-01-10 11:35:23.020,General ,TWITTER,N/A ,2074,36,Photo
3394,2023-01-10 11:25:36.053,General ,TWITTER,N/A ,1122,21,Video
3395,2023-01-10 11:16:28.000,General ,INSTAGRAM,N/A ,5661,0,Photo
3396,2023-01-10 11:15:32.000,General ,INSTAGRAM,N/A ,5856,0,Video
3397,2023-01-10 11:14:34.668,General ,TWITTER,Community Engagement ,20198,243,Photo
3398,2023-01-10 11:14:13.606,General ,TWITTER,N/A ,16223,689,Video
3399,2023-01-10 11:12:01.000,General ,INSTAGRAM,N/A ,6154,0,Video
3400,2023-01-10 11:03:19.000,General ,INSTAGRAM,N/A ,7187,0,Photo
3401,2023-01-10 10:41:13.191,General ,TWITTER,N/A ,42958,951,Photo
3402,2023-01-10 10:34:39.208,General ,TWITTER,N/A ,121,10,Link
3403,2023-01-10 10:13:03.550,General ,TWITTER,N/A ,3009,59,Text
3404,2023-01-10 10:11:23.963,General ,TWITTER,N/A ,5618,29,Text
3405,2023-01-10 10:07:42.531,General ,TWITTER,N/A ,633,17,Text
3406,2023-01-10 10:01:24.594,General ,TWITTER,N/A ,1366,42,Video
3407,2023-01-10 10:00:02.776,General ,TWITTER,Community Engagement ,12760,40,Text
3408,2023-01-10 10:00:01.968,General ,TWITTER,Community Engagement ,17922,233,Photo
3409,2023-01-10 09:37:25.148,DOTA2,TWITTER,N/A ,69,3,Text
3410,2023-01-10 09:36:21.197,DOTA2,TWITTER,N/A ,268,22,Video
3411,2023-01-10 09:31:16.730,General ,TWITTER,N/A ,1547,16,Text
3412,2023-01-10 09:30:03.431,General ,TWITTER,N/A ,181,9,Text
3413,2023-01-10 09:13:36.784,CSGO,TWITTER,N/A ,0,0,Text
3414,2023-01-10 09:01:02.000,General ,FBPAGE,N/A ,33609,5042,Video
3415,2023-01-10 09:00:21.000,General ,FBPAGE,Community Engagement ,28418,2074,Video
3416,2023-01-10 09:00:11.482,General ,TWITTER,Community Engagement ,294471,5866,Photo
3417,2023-01-10 09:00:00.337,DOTA2,TWITTER,N/A ,4285,400,Video
3418,2023-01-10 08:20:11.037,DOTA2,TWITTER,N/A ,7139,694,Text
3419,2023-01-10 02:38:37.314,General ,TWITTER,N/A ,32613,274,Text
3420,2023-01-09 19:17:34.046,DOTA2,TWITTER,N/A ,450,35,Photo
3421,2023-01-09 15:25:40.901,DOTA2,TWITTER,N/A ,837,101,Video
3422,2023-01-09 14:51:26.828,General ,TWITTER,N/A ,1011,29,Video
3423,2023-01-09 14:04:27.000,General ,FBPAGE,N/A ,0,0,Text
3424,2023-01-09 14:02:33.000,General ,FBPAGE,N/A ,0,0,Text
3425,2023-01-09 12:24:42.208,DOTA2,TWITTER,N/A ,634,7,Text
3426,2023-01-09 11:59:51.000,General ,FBPAGE,N/A ,0,0,Text
3427,2023-01-09 11:28:35.459,DOTA2,TWITTER,N/A ,683,12,Text
3428,2023-01-09 10:11:14.270,General ,TWITTER,N/A ,26535,194,Text
3429,2023-01-09 10:09:11.836,General ,TWITTER,N/A ,13596,290,Video
3430,2023-01-09 10:00:42.941,DOTA2,TWITTER,N/A ,3107,177,Text
3431,2023-01-09 10:00:30.583,DOTA2,TWITTER,N/A ,35279,1327,Text
3432,2023-01-09 10:00:13.000,General ,FBPAGE,N/A ,0,0,Text
3433,2023-01-09 10:00:02.000,General ,FBPAGE,N/A ,107752,29860,Text
3434,2023-01-09 09:59:56.074,CSGO,TWITTER,N/A ,2266,71,Text
3435,2023-01-09 09:42:15.374,CSGO,TWITTER,N/A ,0,0,Text
3436,2023-01-09 09:13:58.437,CSGO,TWITTER,N/A ,0,0,Link
3437,2023-01-09 09:10:31.126,CSGO,TWITTER,N/A ,0,0,Text
3438,2023-01-08 12:21:39.545,General ,INSTAGRAM,N/A ,0,0,Photo
3439,2023-01-08 12:21:09.000,General ,INSTAGRAM,N/A ,5327,0,Video
3440,2023-01-08 11:47:23.222,General ,TWITTER,Community Engagement ,19823,243,Photo
3441,2023-01-08 11:28:12.895,General ,INSTAGRAM,N/A ,0,0,Photo
3442,2023-01-08 11:28:06.000,General ,INSTAGRAM,N/A ,5498,0,Photo
3443,2023-01-08 11:04:07.656,General ,INSTAGRAM,N/A ,0,0,Photo
3444,2023-01-08 11:03:48.000,General ,INSTAGRAM,N/A ,5659,0,Video
3445,2023-01-08 10:30:02.055,General ,INSTAGRAM,N/A ,0,0,Photo
3446,2023-01-08 10:29:43.000,General ,INSTAGRAM,N/A ,5895,0,Video
3447,2023-01-08 10:11:50.691,General ,INSTAGRAM,N/A ,0,0,Photo
3448,2023-01-08 10:11:34.000,General ,INSTAGRAM,N/A ,6436,0,Video
3449,2023-01-08 10:10:21.000,General ,INSTAGRAM,N/A ,0,0,Photo
3450,2023-01-08 10:10:00.000,General ,INSTAGRAM,N/A ,7267,0,Video
3451,2023-01-06 17:42:17.558,General ,TWITTER,N/A ,973,40,Video
3452,2023-01-06 12:16:37.409,CSGO,TWITTER,N/A ,0,0,Link
3453,2023-01-06 12:16:13.297,CSGO,TWITTER,N/A ,0,0,Link
3454,2023-01-06 12:10:00.698,CSGO,TWITTER,N/A ,0,0,Text
3455,2023-01-06 09:30:24.041,General ,TWITTER,N/A ,20902,513,Text
3456,2023-01-05 16:59:51.782,DOTA2,TWITTER,N/A ,4357,254,Text
3457,2023-01-05 11:55:44.000,General ,FBPAGE,N/A ,300,3776,Photo
3458,2023-01-05 09:00:46.858,General ,TWITTER,N/A ,0,0,Video
3459,2023-01-05 09:00:25.769,CSGO,TWITTER,Community Engagement ,445130,10597,Video
3460,2023-01-04 16:43:51.719,General ,TWITTER,N/A ,239,7,Text
3461,2023-01-04 14:57:31.000,General ,FBPAGE,Community Engagement ,155521,19098,Photo
3462,2023-01-04 14:57:18.216,DOTA2,TWITTER,N/A ,22708,2266,Photo
3463,2023-01-04 13:17:28.473,General ,TWITTER,N/A ,393,18,Text
3464,2023-01-04 13:00:02.187,General ,TWITTER,Community Engagement ,136660,2371,Photo
3465,2023-01-04 13:00:01.000,General ,FBPAGE,Community Engagement ,29051,811,Photo
3466,2023-01-04 10:42:31.980,CSGO,TWITTER,N/A ,0,0,Text
3467,2023-01-04 10:42:24.963,CSGO,TWITTER,N/A ,0,0,Text
3468,2023-01-04 10:42:20.496,CSGO,TWITTER,N/A ,0,0,Text
3469,2023-01-04 08:04:25.589,CSGO,TWITTER,N/A ,0,0,Text
3470,2023-01-03 13:34:33.887,General ,TWITTER,N/A ,7704,153,Text
3471,2023-01-03 10:36:21.223,CSGO,TWITTER,N/A ,0,0,Text
